source_id	archive_path	disposition	source_kind	repository	source_ref	source_commit	original_path	sha256	captured_at	era_authority	current_status	sensitivity	license	notes
repo-agent-mesh:research/APPLE-SILICON-INFERENCE-ENGINES.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/APPLE-SILICON-INFERENCE-ENGINES.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/APPLE-SILICON-INFERENCE-ENGINES.md	278fcbc4e7b38cb7b17c2725427f7a6b251e7f434174a7907145ee5d534df607	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/omlx-qwen38-oq4e-ideal-config-2026-08-26.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/omlx-qwen38-oq4e-ideal-config-2026-08-26.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/omlx-qwen38-oq4e-ideal-config-2026-08-26.md	8634722374575ef535a8f029d92e55d4f559c0a8abc23301ee8f62c1bdef73fc	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/research-caching-routing.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/research-caching-routing.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/research-caching-routing.md	6818d4c1641bf0450bbac81ec6cd782c569f6cc0c61f8af36b6421361dcb74a1	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/qwen38-flash-next-apple-silicon-evidence-2026-08-27.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/qwen38-flash-next-apple-silicon-evidence-2026-08-27.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/qwen38-flash-next-apple-silicon-evidence-2026-08-27.md	e08a4eb8aa8eedf7dcdbfb55bc4cfe3811a3008aa17b828c0ddc49300bf893d2	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/mine-v2v3-digest.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/mine-v2v3-digest.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/mine-v2v3-digest.md	9a2985e2889b38d3b69b4ebe02567650e91c0985683a3c76dfb42d18656b884d	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/INDEX.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/INDEX.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/INDEX.md	73b7a6546d88472330718d6fd83fa16dc19d827d8ad79fabbf840d23986239e1	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/research-free-routing-subscriptions.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/research-free-routing-subscriptions.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/research-free-routing-subscriptions.md	c08c2295dbbbcdf2473d5bf79b64f9c14bbefd7464ac6ab7426f0740df5f6645	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/research-memory-context.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/research-memory-context.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/research-memory-context.md	8c69ca54c7395e7279b22bebdfd72f6ade35311c3cb77fc3d3962046e890e0bb	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/research-trading-polymarket.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/research-trading-polymarket.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/research-trading-polymarket.md	a851cda9159d2a4d5c3adc387bc502e4eed8a8050eb472f53c12a6bc504a7a25	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/omlx-qwen38-oq4e-profile-verify-2026-08-26.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/omlx-qwen38-oq4e-profile-verify-2026-08-26.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/omlx-qwen38-oq4e-profile-verify-2026-08-26.md	2999c2074ea57ed559d1fbd75d11f8e33c34088688575ce247ef985e8919e10f	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
